shoe,x,y,type,orientation,grade
150,-0.178312,0.161443,2,21.582704,1.687886
150,-0.190019,0.182792,2,66.294896,1.576973
150,-0.029757,0.474023,5,-35.054254,1.526828
150,-0.051834,0.486683,2,-0.104483,8.815078
150,-0.04895,0.456164,4,0.64462,1.602569
150,-0.090439,0.46621,6,12.438915,91.606958
150,0.062904,0.463493,1,-71.603655,18.528645
150,0.066333,0.446549,1,-68.947768,29.544845
150,0.092618,0.416176,1,69.381333,3.808256
151,-0.040367,-0.444338,2,-89.790769,7.987504
151,-0.114889,0.277325,4,-17.858922,16.030503
151,0.108972,0.265194,4,19.196674,14.68693
151,-0.176014,0.251119,1,76.089572,4.42188
151,-0.162327,0.24178,2,85.537241,12.019068
151,-0.059278,0.187493,2,-9.73885,21.549622
151,0.114351,0.322144,4,-82.092927,4.949197
151,0.108555,0.26502,1,18.055701,20.569303
151,0.042425,0.264071,2,-2.548412,34.726014
151,0.133247,0.175937,2,14.141785,1.495236
151,-0.163788,0.307938,4,-36.434447,5.0919
151,0.133547,0.158789,2,83.999199,1.743127
151,0.134197,0.142454,2,39.774909,2.832207
151,0.135307,0.120357,2,-17.72694,4.586642
151,-0.078832,0.203522,2,8.029587,6.199479
151,-0.006985,0.493434,1,21.190431,72.277773
151,-0.022185,0.496125,2,-89.487609,2.512234
151,-0.047968,0.485169,2,-54.116656,2.348715
151,-0.0622,0.468242,2,-26.60194,3.382753
151,-0.048696,0.454245,2,-27.073163,5.668198
151,0.121749,0.355801,2,-54.157774,5.829056
151,-0.167943,0.293256,2,36.866147,10.646035
151,0.013982,0.154153,2,-72.667389,2.744615
151,0.004941,0.151209,2,37.09042,3.032406
151,-0.028342,0.135071,2,33.358255,1.136166
151,0.047343,0.017139,4,15.912282,13.600883
151,0.08296,-0.414661,2,-75.857043,1.394537
151,0.04211,-0.239939,2,-32.407541,1.745006
151,-0.114163,-0.319025,2,84.803126,6.634737
151,-0.05831,-0.251782,1,51.331748,52.016133
151,-0.176331,0.197059,2,-29.236082,7.078048
151,-0.113789,-0.284339,2,80.11121,6.041477
151,-0.116313,-0.259877,2,79.566413,6.565275
152,0.040505,0.473397,2,-61.933669,3.464443
152,0.053996,-0.041004,2,66.280598,1.509693
152,0.104386,-0.099259,1,-86.017015,51.875921
152,0.040094,-0.225118,2,81.713089,9.56352
152,0.071256,-0.247644,2,40.229149,8.55477
152,-0.130741,-0.379949,2,13.112935,4.209937
152,-0.100446,-0.351455,2,-59.491417,1.225113
152,0.038513,0.361118,2,-78.090252,1.402889
152,-0.111512,0.281529,2,-20.986728,8.556395
152,0.019465,0.320424,2,28.729233,3.375152
152,0.012775,0.098456,2,-19.436826,2.380298
152,-0.190956,-0.081828,2,67.83526,10.973596
152,-0.180185,-0.078659,2,-74.407496,1.970154
152,-0.123908,-0.128145,2,79.079429,3.394454
152,-0.004998,-0.108245,2,-46.315131,3.418817
153,0.110263,-0.367066,6,5.356085,98.748121
153,-0.192603,0.069846,6,67.543092,8.310187
153,0.068322,0.352609,4,-78.639978,9.517005
153,-0.031034,-0.483036,1,85.948857,36.016542
153,0.008251,0.338748,1,-29.767086,9.984563
153,0.08719,0.256141,6,-22.495003,71.719909
153,0.068014,0.146267,2,63.569376,9.931634
153,0.041142,-0.144117,2,-83.322268,1.866121
153,0.091912,-0.310671,4,-24.982665,1.947048
153,0.094045,-0.316842,4,-5.35423,3.384305
153,0.087684,-0.304495,4,52.059654,2.459162
154,0.090552,-0.435566,6,33.022907,46.94364
154,-0.051849,0.111869,6,-51.453748,36.420167
154,-0.046066,0.313169,2,24.53188,1.241238
154,-0.035888,0.316315,3,-60.093446,134.931549
154,0.081274,0.378315,6,4.424487,12.064509
154,0.018712,0.391189,2,-4.018842,3.680736
154,0.008338,0.389512,6,25.915535,7.404464
154,0.011009,0.252625,6,8.089105,43.150557
154,-0.110594,0.287107,2,-44.308983,7.515877
154,-0.043294,0.182672,6,52.312144,92.521855
154,-0.021296,-0.119517,4,0.905891,1.32702
154,-0.09451,-0.273427,3,33.013546,55.366782
154,-0.128947,-0.05779,4,43.683302,2.461631
154,-0.10571,-0.048891,2,-69.261282,4.2116
154,-0.077675,0.384751,2,-2.977702,6.714358
154,0.027436,-0.07476,6,-82.435979,14.580649
154,0.088012,0.043907,4,-26.091292,3.494046
154,0.063278,0.077052,4,81.77947,14.331843
154,0.031785,0.06956,4,88.085513,3.386857
154,0.033197,0.087507,6,-55.584458,53.834706
154,-0.179904,0.007956,1,87.329132,10.669553
154,-0.029915,0.081032,4,23.81838,153.37185
155,-0.02418,0.388379,2,-35.651815,19.616404
155,0.049789,0.235378,3,30.267611,40.905575
155,-0.18179,0.181355,2,-26.641757,3.95061
155,0.052201,0.208165,3,-53.349968,45.346505
155,-0.026602,0.142938,1,62.279498,19.369777
155,-0.020594,0.134568,2,55.693088,2.90277
155,-0.107995,-0.098064,2,-16.226653,1.191108
155,-0.11221,-0.041973,2,-55.117771,6.239858
155,-0.115988,-0.100642,1,-74.922622,11.004691
155,-0.116103,-0.363156,1,87.995837,117.297151
155,-0.066893,0.331014,1,63.234847,10.511723
155,-0.039917,-0.371841,6,16.125044,801.125686
155,0.07059,-0.344755,6,18.389908,141.502511
155,0.060757,-0.367104,2,26.869272,1.446755
155,0.073099,-0.389095,2,83.570536,1.178991
155,0.074928,-0.451669,2,58.103147,3.873205
155,0.107322,-0.297509,1,9.306139,20.229732
155,0.093318,-0.30601,2,48.30283,9.31537
155,0.071467,-0.05902,2,-1.078905,15.466625
155,0.049928,0.083301,6,-18.806025,440.537304
155,-0.166231,0.085779,3,-55.277853,22.718133
155,0.045952,0.288146,2,-1.570902,2.92719
155,0.073423,0.391932,1,-29.509721,1.642436
155,-0.166782,0.108991,1,57.139761,5.359608
155,0.068038,-0.111161,1,27.072842,39.331146
155,0.084824,-0.205585,1,78.764702,12.31463
155,0.098332,-0.32485,2,-50.020086,6.664186
155,0.096435,-0.330717,1,27.279581,28.781141
155,0.110708,-0.339738,1,38.979884,26.812539
155,0.029569,-0.356311,6,-27.286298,187.898368
155,0.036901,0.263498,6,0.934787,138.415329
155,-0.020259,0.328836,3,71.138732,52.387408
155,0.005656,0.448287,6,0.05173,1134.538667
155,0.087865,0.282588,3,-45.102476,175.588254
155,-0.041245,0.262928,3,34.817908,96.182651
155,-0.117095,0.261256,6,47.267653,30.920474
156,-0.021748,0.427639,1,-13.045791,14.20216
156,-0.100236,0.104951,2,-4.39499,10.647221
156,-0.052734,0.405391,1,-3.558762,18.237858
156,-0.050037,0.412382,2,-63.941501,32.217281
156,-0.062684,0.419157,6,4.660052,167.430656
156,-0.097686,0.389354,6,4.930763,159.779253
156,-0.075473,0.402522,1,-76.579644,10.353431
156,-0.023646,0.282959,6,0.210003,498.931143
156,-0.03579,0.276268,6,57.735967,10.998105
156,-0.153036,0.271702,2,-58.418355,5.205571
156,-0.140491,0.180063,1,83.729048,14.704955
156,-0.130674,0.123599,2,-79.969078,2.634873
157,-0.133211,-0.243027,2,37.065742,2.609902
157,-0.053983,0.160985,2,77.540356,1.993983
157,0.011436,0.314712,2,33.403882,2.526237
157,-0.002655,0.318108,6,45.16781,101.738922
157,-0.062907,0.22093,6,46.7933,11.825021
157,-0.131344,-0.240527,1,-73.29289,5.163186
157,-0.032876,-0.377914,1,-81.352398,75.702264
157,-0.024949,-0.428829,4,-75.280707,15.639594
157,-0.019456,-0.46037,4,-75.615896,19.588609
157,-0.123738,-0.352689,2,-66.111399,1.16791
157,0.025882,0.246145,1,-62.077726,7.021983
157,-0.030769,0.405236,1,59.073543,24.482062
157,0.119477,0.152445,2,-3.351167,1.341482
158,-0.096784,-0.377618,1,49.163552,14.468761
158,-0.046649,-0.400095,2,3.851266,10.542184
158,-0.188774,0.119942,1,-57.370984,13.217419
158,-0.120747,0.151916,2,52.272218,2.309026
158,0.103474,0.33211,4,45.956092,7.209536
159,0.020025,-0.427719,3,29.895323,50.218561
159,-0.07493,-0.16408,3,-23.526966,3.792748
159,0.08045,0.381655,2,41.420667,8.992114
159,0.053048,0.15836,2,-18.102073,2.456104
159,0.017331,0.056269,3,-67.73293,240.226193
159,0.139909,-0.368042,6,62.150564,76.743146
159,0.021356,-0.107317,2,18.434579,1.536376
159,0.042303,-0.130031,2,1.996871,5.61051
159,0.070686,-0.106932,1,88.521577,10.629749
159,-0.043949,-0.266689,2,-61.752413,1.060161
159,-0.103767,-0.354293,6,-17.696729,111.7174
159,-0.125168,-0.270269,2,64.065354,2.009717
160,0.108213,0.385511,2,48.640365,3.833232
160,0.109062,-0.228566,1,82.783332,26.080947
160,0.1301,0.328251,2,-15.339545,2.305624
160,-0.169363,0.314151,2,28.81349,5.302148
160,-0.083369,0.26469,2,48.245481,1.098442
160,-0.014599,0.071901,2,-19.789759,2.705001
160,-0.103422,-0.04507,1,64.617756,27.381284
160,-0.10796,-0.037249,2,-36.75334,2.487391
160,-0.090734,-0.458812,2,14.679006,3.1255
160,-0.126295,-0.031345,6,23.128989,695.455007
161,-0.008204,0.48702,2,68.797876,8.258998
161,-0.159004,0.311452,2,81.740918,13.076205
161,-0.132017,-0.243632,2,49.941783,1.493151
161,-0.168949,0.184475,2,31.787725,2.509527
161,-0.139706,-0.267294,2,-55.323533,9.001278
161,0.012592,0.273117,2,-16.375615,7.108166
161,-0.103093,-0.270793,1,66.378403,46.46159
161,-0.172783,0.144,2,66.36176,7.377139
161,-0.109009,-0.269851,1,68.339223,141.689732
161,-0.172912,0.169943,2,-79.618736,2.125853
161,-0.01436,0.483099,2,-5.550653,1.781183
161,-0.147982,0.197451,2,-23.641635,8.788206
161,-0.007091,-0.327527,1,9.002696,42.489597
161,-0.185923,0.176927,2,-69.701389,2.334145
161,-0.028136,-0.315108,1,-63.603533,15.357385
161,-0.022972,-0.311617,1,35.539033,22.591215
161,-0.024752,-0.308209,2,47.581159,3.756864
161,0.137876,0.18555,2,-29.492623,2.384959
161,0.050836,0.464546,2,-14.594252,10.033944
161,0.119049,0.366516,2,-6.485972,27.246849
161,0.129382,0.299865,1,45.472491,9.244747
161,0.135128,0.307597,2,-79.861478,5.751449
161,0.063302,0.298114,2,25.15423,4.954487
161,0.003431,0.266674,3,-68.352378,36.424126
161,-0.176865,0.110009,6,38.317396,53.786905
162,-0.094846,0.436772,2,29.531088,3.331673
162,-0.172685,0.164441,2,-89.384174,2.248277
162,-0.153022,0.116551,1,67.575608,13.843173
162,-0.153966,0.010739,2,79.476636,6.947916
162,0.005706,0.128733,2,39.174848,6.591498
162,0.020637,0.126265,2,-43.946989,4.518542
162,0.115208,0.063715,2,11.527127,3.226084
162,0.065067,-0.425886,1,47.170425,9.311899
162,-0.142536,-0.268628,2,-53.10799,1.408336
162,-0.006774,-0.249555,1,-79.372965,148.636277
162,-0.004104,-0.236462,1,-65.522477,17.811306
162,-0.087088,0.452255,2,60.400746,3.682042
162,0.015215,-0.312735,2,37.612499,4.153401
162,-0.0203,-0.311332,2,-73.332891,21.849917
162,-0.016028,-0.349347,1,39.371744,14.283953
162,0.054551,-0.425526,2,12.804881,1.693971
162,0.022598,0.305642,6,-7.842063,812.414458
162,-0.108129,-0.379841,2,75.660639,3.233787
162,0.016155,0.440832,2,-18.530076,6.251752
162,-0.004603,0.447303,2,-89.254187,3.665398
162,0.057063,0.29661,2,-41.475214,2.099494
162,0.14495,0.303487,6,7.613755,320.014865
162,-0.092115,0.325174,1,61.087366,15.180953
162,-0.131654,0.279151,2,-36.652046,4.039908
163,0.042656,0.273828,2,27.245729,2.558413
163,-0.179293,0.024055,2,57.51723,2.911377
163,-0.169834,0.049264,2,-38.713597,4.29952
163,-0.052792,0.206405,2,-24.086192,3.567061
163,-0.060888,0.150864,2,29.017125,4.343879
163,0.054635,0.048864,3,-29.955732,19.320375
163,0.105816,0.163229,2,44.345954,2.215782
163,-0.00681,0.370327,2,-17.670258,7.441732
163,0.06269,-0.253456,3,39.286229,80.616289
163,0.069458,-0.253101,1,-85.397725,24.130889
163,0.09865,-0.324249,2,-17.631086,17.477847
163,0.072425,-0.316058,3,51.097574,39.879441
163,0.067818,-0.38324,3,75.131195,47.133784
163,0.027891,-0.31586,2,-63.37971,6.220198
163,0.015436,-0.300105,2,-65.483257,2.145617
163,-0.034423,-0.272441,2,-1.149241,8.80793
163,-0.023695,-0.271618,1,73.718494,10.161411
163,-0.121305,0.289454,2,85.455103,4.266917
163,-0.132218,0.238685,1,-23.573269,10.413257
163,-0.136734,0.236591,2,24.7495,8.864369
163,-0.125846,0.236956,6,-63.049507,23.892763
163,0.068185,0.112026,2,-76.53111,2.770134
163,-0.146759,0.225737,2,2.712884,4.591806
163,-0.137985,0.046822,1,80.276758,55.154758
163,-0.153279,0.018705,1,54.517068,82.67277
163,-0.10191,-0.253225,2,89.861173,7.449058
163,-0.039105,-0.233418,2,-22.36011,10.138264
163,-0.034757,-0.272506,2,-2.628801,12.015104
163,0.084005,-0.255341,1,-48.412115,10.696821
163,-0.035099,0.096779,2,-49.712087,8.289069
163,-0.010239,0.232318,3,-17.696031,66.167226
163,0.022282,0.075306,1,45.048789,5.229411
163,0.053948,0.355557,3,-50.365949,3.213936
163,0.003806,0.372897,2,-21.296985,4.105282
163,0.02908,0.339986,2,-38.334872,1.612889
163,-0.03129,0.292134,6,0.534259,45.859404
163,-0.136936,0.332926,3,75.17539,45.534042
163,-0.163844,0.266142,3,42.608442,45.93118
163,-0.202918,0.059273,2,-41.875532,2.845914
164,0.035911,-0.443025,2,62.93955,11.718507
164,0.009526,0.1848,2,-88.295411,2.51837
164,-0.027659,0.254561,2,18.505933,3.649457
164,0.050802,0.282804,2,-88.50708,5.054162
164,0.101059,0.380971,6,21.840563,74.814268
164,-0.106814,0.010308,2,19.508857,2.670031
164,0.003194,0.138123,2,4.864673,6.308855
164,-0.142486,0.184814,2,-78.8918,4.513165
164,0.08578,0.119633,2,13.676232,1.935524
164,0.052114,0.12557,2,46.38798,6.215288
164,0.06412,0.102851,6,-23.7189,35.285348
164,0.054641,-0.413662,2,-50.622185,7.959305
164,0.071335,-0.030328,2,3.87957,8.029016
164,-0.138322,-0.250547,1,-29.150802,17.288989
164,-0.118753,-0.214044,2,-80.537022,5.296455
164,-0.122561,-0.215818,2,-35.76584,1.844778
164,0.031796,-0.458765,2,-61.919499,1.364605
164,0.028354,-0.434767,2,64.838981,2.297001
164,-0.162431,0.187968,6,-22.217747,208.422477
164,-0.148243,0.157364,2,18.711203,15.813999
164,-0.193028,0.125571,2,-16.043588,45.141171
164,0.10058,0.214888,6,11.566255,1015.913738
164,-0.087905,-0.453359,2,69.466785,3.674496
164,0.124139,0.24064,6,22.544803,177.017747
164,0.133396,0.179849,6,-15.855832,48.802304
164,0.136462,0.148039,2,30.880497,2.971284
164,0.101169,0.266813,2,-7.166292,10.708964
164,0.125308,0.277633,2,54.790579,3.745259
164,0.089797,0.403644,6,17.048598,121.731123
164,0.085244,0.423773,6,19.544388,84.12285
164,0.069177,0.449026,6,21.188534,322.853405
164,-0.126823,-0.242744,2,-60.33562,9.403849
164,-0.161889,0.060841,3,76.856014,37.791995
164,-0.113996,0.273531,2,50.456191,1.483431
164,-0.166279,0.283563,2,-44.191646,14.265282
164,-0.170583,0.282512,2,-30.393219,18.883414
164,-0.163095,0.242149,2,8.354799,4.029905
165,0.108599,0.351633,2,-31.136672,4.699691
165,0.117408,0.35265,1,65.161184,10.645343
165,0.098868,0.341086,1,-73.17821,16.836384
165,0.081177,0.268964,2,76.354949,8.022377
165,0.118704,0.249784,3,-72.8287,36.266673
165,0.029787,0.260344,1,-55.556366,17.718003
165,0.030595,0.255558,2,-12.057652,1.301913
165,-0.021615,0.076572,2,28.375238,4.733762
165,-0.134508,-0.27685,3,-28.63715,86.616577
166,0.03235,-0.436194,2,-34.151026,2.058695
166,-0.151648,-0.232161,1,-29.335308,13.68367
166,-0.095828,-0.116819,1,-42.290276,13.974205
166,-0.05359,-0.235983,4,-42.8901,1.406546
166,-0.030682,-0.098907,4,-74.572759,5.721502
166,-0.148816,0.238189,2,-36.750156,3.380878
166,-0.147546,0.204557,1,-10.930295,63.996547
166,-0.13299,0.152341,2,-24.592258,8.872864
166,-0.121862,0.089387,2,58.510708,2.643756
166,-0.129644,0.067729,2,-4.53575,6.684184
166,-0.123324,0.043066,1,29.096753,16.038616
166,0.116723,-0.376011,1,-63.553152,14.3983
166,-0.143719,0.281473,2,71.06758,2.087627
166,-0.126241,0.321377,2,44.443363,16.665141
166,-0.087204,0.112963,2,-20.114056,4.449527
166,0.069931,0.00284,6,30.520979,271.162529
166,0.12189,0.101965,2,9.537931,2.080565
166,0.093188,0.305594,1,-70.98732,38.587567
166,0.089349,0.271213,2,32.696309,1.45407
166,0.104298,0.165852,6,21.125451,140.889664
166,0.049043,-0.429006,2,-14.362834,8.312344
166,0.112264,-0.326592,1,-76.419536,12.770553
166,0.060325,-0.234114,2,-45.767066,2.217914
166,0.027721,-0.289558,2,44.553567,8.511421
166,0.022469,-0.295462,2,-79.424766,3.249963
166,-0.033663,-0.441922,2,7.469953,32.425979
166,-0.114153,-0.418787,1,-70.356954,54.260072
167,-0.04457,0.350116,2,16.865424,1.721604
167,0.102335,-0.292517,2,-31.426804,3.107559
167,0.078302,-0.466529,1,22.629307,16.139835
167,0.018938,0.399491,6,-67.885456,28.070437
167,0.017497,0.013043,6,9.627936,291.953847
167,-0.058809,0.003319,2,-14.551889,3.944059
167,-0.049266,0.007541,4,50.26424,1.546278
167,0.12073,0.089566,2,-79.48998,2.013718
167,0.071932,0.188419,2,83.073648,4.09907
167,-0.12206,-0.424295,2,-3.010606,3.214843
167,0.124992,0.110686,2,9.001748,1.273619
167,-0.096789,-0.421022,2,-34.961458,2.023861
167,-0.114766,-0.38995,2,32.9805,4.385014
167,0.055046,-0.394695,4,-49.393334,4.953399
167,0.105657,-0.230741,2,2.204127,1.314614
167,-0.142263,0.11958,6,-3.871939,264.609949
167,-0.13797,0.30073,2,33.707072,5.219326
167,-0.063789,0.322738,2,-59.855597,4.897295
167,0.043555,0.357975,2,-18.952779,6.824306
167,0.0789,-0.046239,2,-7.02481,2.81372
167,-0.030572,0.222449,2,23.344945,10.810346
167,0.095286,0.045108,4,-17.419156,10.112866
167,0.080043,-0.311274,1,84.035647,618.729589
167,-0.11102,-0.051433,6,33.242476,89.475122
167,-0.11445,-0.037629,6,0.823007,7.000544
167,-0.098565,0.362292,6,35.862374,155.889074
167,0.013475,0.390442,6,-44.195119,13.784452
167,0.109837,0.141188,6,26.768261,86.290597
167,0.111263,0.152086,6,-52.969713,64.658898
167,0.104177,-0.230793,2,72.450984,4.455532
167,-0.004077,0.214213,2,71.905979,2.500023
167,-0.084814,0.269891,6,65.224934,45.372655
167,-0.075492,-0.440089,3,-65.086943,59.729241
167,-0.036071,0.208038,2,-80.528195,4.809962
167,-0.109107,-0.232725,1,80.664757,15.526413
167,-0.085409,-0.429527,3,-22.903486,208.508126
167,-0.074474,-0.289237,6,3.826503,23.031946
168,-0.123858,-0.35144,7,-14.246124,2.971536
168,0.108442,-0.299651,1,-75.825044,85.030458
168,0.046427,-0.313083,2,-4.384246,10.168666
168,0.04523,-0.289786,1,-74.113243,55.638238
168,0.076856,-0.282949,2,18.656286,4.645526
168,0.051263,0.047184,2,-34.369526,7.496076
168,0.054751,0.042244,2,-58.621693,8.682519
168,0.075925,0.0683,1,82.425417,26.814806
168,0.02709,-0.001602,2,74.757851,4.793871
168,0.056372,0.117131,1,57.526848,24.910209
168,0.099106,0.127522,2,-66.205423,6.009958
168,-0.109052,-0.3621,1,-24.894682,48.962824
168,0.091644,0.11124,2,66.353414,1.822597
168,0.071881,0.201288,2,59.232353,4.024799
168,0.101412,0.208305,2,71.528717,3.301343
168,0.080359,0.222746,1,-88.47368,12.970478
168,0.098896,0.245829,2,-4.105531,7.160001
168,0.124729,0.262728,2,-57.340019,1.369028
168,0.063659,0.315666,2,-57.114583,6.492846
168,0.065628,0.354608,1,-62.721064,332.238903
168,-0.014682,0.425093,1,-70.977477,70.921628
168,-0.038692,0.407871,2,-38.869676,2.804608
168,-0.120014,-0.22224,2,16.06061,2.042057
168,-0.011056,0.440515,1,78.831155,38.901028
168,-0.052976,0.428131,2,-61.476888,4.008589
168,-0.126189,0.426839,1,45.633819,20.125643
168,-0.137559,0.404628,1,78.244495,19.720141
168,-0.108752,0.414573,1,38.564457,34.441457
168,-0.17746,0.289489,1,49.071583,86.133377
168,-0.169105,0.191951,1,77.95255,126.771962
168,-0.157745,0.172172,2,45.29534,4.172383
168,-0.138632,0.173513,3,-48.332023,180.139129
168,-0.189846,0.135449,1,-27.50479,41.640132
168,-0.125238,-0.211466,1,63.917079,18.385425
168,-0.162416,0.076373,2,-86.037245,11.063682
168,-0.171195,0.03926,1,-40.788356,20.156687
168,-0.152976,-0.020658,2,-76.591897,5.545959
168,-0.031204,0.001935,1,62.85481,28.218189
168,-0.063152,-0.010249,2,84.54561,7.89657
168,-0.054948,0.050009,1,53.224391,164.965804
168,-0.099267,0.121289,2,62.129155,3.447769
168,0.031395,0.172523,2,-58.217777,1.826011
168,-0.004501,0.361365,1,-65.082252,16.69202
168,-0.138516,-0.221849,1,34.759578,23.836958
168,-0.029218,-0.465485,2,-4.206448,1.547029
168,-0.15354,-0.229648,2,-32.77776,6.527329
168,-0.155659,-0.220052,1,-52.344002,16.275588
168,-0.055961,-0.277022,2,78.257011,8.633622
168,0.066396,-0.449482,2,-48.736185,4.569089
169,-0.144363,-0.049076,3,-15.356201,23.361675
169,-0.144027,-0.070257,1,-78.489677,20.287833
169,-0.083307,-0.351809,1,24.915044,3.555075
169,0.005676,0.190773,2,7.038715,9.159063
170,-0.09146,-0.232631,2,0.101814,10.157283
170,0.02472,-0.174816,3,-23.248427,16.650134
170,-0.166642,0.144971,2,-86.025026,2.404891
170,-0.040327,-0.1808,3,-4.84114,32.339851
170,-0.024762,-0.394994,6,15.943974,37.245031
171,-0.087915,0.234242,2,35.67722,7.921647
171,-0.100372,0.19249,1,-42.617039,14.585942
171,-0.124263,0.193422,2,42.794608,1.995016
171,-0.063726,0.144747,1,-44.850568,34.894571
171,-0.026582,0.273075,2,46.818073,2.564051
172,0.008304,0.461808,2,40.290406,10.110396
172,0.023219,0.274412,1,71.342238,10.797706
172,-0.01328,0.187833,1,53.97689,256.266101
172,-0.081862,0.142559,1,45.259508,14.958299
172,-0.068051,0.138711,2,-12.129141,2.498749
172,-0.105913,0.095974,1,40.390806,11.99708
172,-0.100409,0.104121,2,-85.533748,6.802067
172,0.037776,-0.007572,4,60.94565,2.382168
172,-0.125143,0.031224,2,-88.22618,5.982515
172,-0.103287,-0.163325,2,-71.700525,16.369658
172,-0.011083,-0.409982,4,-1.277911,1.947385
172,0.088842,0.377804,1,57.036555,17.136068
172,-0.004005,-0.409441,4,2.541951,2.612203
172,0.038578,0.310236,2,83.49955,3.165007
172,0.024961,0.365243,1,56.258771,39.082175
172,-0.014349,0.363115,1,-88.087037,45.131281
172,-0.079427,0.394365,2,42.807063,3.618292
172,-0.1035,0.310168,2,-77.357739,5.753281
172,0.009646,0.315248,1,-19.928077,25.343839
172,0.051474,0.313876,2,14.962357,4.271101
172,0.091871,0.276011,1,-10.043656,93.04977
173,-0.044874,0.46331,1,-57.910396,13.498293
173,-0.10955,-0.301862,2,85.228043,1.418534
173,0.02408,-0.348803,2,-53.082216,7.003519
173,0.015609,-0.358128,6,-33.163627,62.088092
173,-0.067071,-0.20512,2,22.633366,3.23947
173,0.070133,0.301584,2,30.86119,3.463144
173,0.001719,0.372118,1,-51.882542,8.459479
173,0.020647,-0.436379,2,68.080194,2.058015
173,-0.024941,-0.457547,2,24.547461,4.841565
173,0.064041,-0.37241,2,-55.342352,5.717115
173,0.06808,-0.343669,2,-84.128211,2.763424
173,-0.071079,-0.310687,4,-88.898058,15.713351
173,0.051638,-0.264318,2,88.069877,1.873454
173,-0.111646,-0.283732,2,77.057188,2.83904
174,-0.015781,0.303479,1,82.756244,15.597587
174,0.032197,-0.020733,2,27.916489,5.094782
174,0.027978,-0.011238,2,17.915661,7.430276
174,-0.15217,-0.021032,2,-34.328797,3.141019
174,-0.123268,-0.008024,2,35.374192,7.944152
174,-0.100689,-0.059308,2,-63.505418,4.503407
174,-0.116169,-0.050036,2,-49.998718,2.194232
174,-0.060631,-0.072331,4,-81.4424,31.596905
174,-0.028155,-0.064998,2,-52.619658,5.752557
174,0.09321,-0.270554,3,59.48712,93.697081
174,0.099461,-0.254226,1,65.565176,10.268667
174,-0.043755,0.378376,2,-18.316728,1.732636
174,0.096986,-0.305611,2,-70.928259,6.123402
174,0.058869,-0.254537,2,-32.100316,4.174788
174,0.044429,-0.269935,2,38.780516,1.939854
174,0.045706,-0.30661,2,71.067476,4.175657
174,0.044338,-0.303063,2,-74.12934,4.654107
174,-0.044172,-0.30641,2,61.376752,3.022775
174,-0.034555,-0.306337,2,2.681103,6.172869
174,-0.074753,-0.322553,2,42.029732,1.961769
174,-0.051564,-0.241597,2,40.596788,3.010484
174,-0.098213,-0.259844,2,70.399868,5.518538
174,0.013252,0.267559,1,47.627081,36.843609
174,-0.083947,-0.296604,2,8.959754,5.616489
174,-0.035599,-0.402645,6,-52.125631,77.934087
174,-0.030411,0.246518,2,-14.041128,1.126354
174,0.087254,-0.051936,4,25.488434,25.541603
174,0.021037,-0.092975,4,16.325074,3.260878
174,-0.008345,0.253648,1,41.54693,11.415478
174,-0.102878,0.348749,2,-42.259947,5.869575
174,-0.022415,0.148452,2,-56.715715,2.281139
174,0.12649,0.133571,2,-89.757233,15.809855
174,-0.197354,0.073011,2,28.394251,3.273883
174,-0.02687,0.066918,2,79.862021,5.18239
175,-0.067463,0.16444,2,8.846416,1.606897
175,-0.019063,-0.170974,2,81.431793,4.261698
175,-0.037979,-0.230399,2,89.20466,5.223503
175,-0.036143,-0.242544,2,-80.60884,6.362282
175,0.012152,-0.268488,1,76.156316,10.962432
175,0.016424,-0.367031,2,-3.885067,2.33578
175,0.083515,-0.317106,2,-6.77689,1.052688
175,0.096752,-0.319387,2,70.184609,2.444713
175,0.06769,0.361822,2,-4.390805,2.212139
175,0.037369,0.386163,1,76.483625,18.126569
175,0.030517,0.436254,2,-77.409854,3.476869
175,-0.008073,0.108086,2,-56.062386,3.10632
175,-0.049139,0.43708,2,49.523066,3.842213
175,-0.088269,0.437592,4,15.905896,5.197225
175,-0.092882,0.421645,2,-43.143525,1.421716
175,0.106054,0.280918,2,-4.796953,2.865252
175,0.108875,0.311506,2,-75.401698,2.949155
175,0.094275,0.11086,1,-75.484911,11.445337
175,0.086186,0.134284,2,82.075403,1.719682
175,-0.087144,-0.183967,2,-88.157975,1.678883
175,-0.119822,-0.179787,2,-19.504485,3.40068
175,-0.142095,-0.184583,2,-20.209858,1.808505
175,-0.117465,-0.243088,4,-55.381047,3.021579
175,-0.065117,-0.310607,1,-45.708123,13.04296
175,0.06337,-0.207474,4,-82.578217,3.308732
175,0.06075,-0.207773,4,-69.183998,2.531508
175,0.078466,-0.235814,2,-55.352865,2.054079
175,0.072028,-0.207498,2,-65.341708,1.559603
175,0.045101,-0.238578,4,-76.787763,5.326407
175,0.053042,-0.263908,2,11.097098,7.340552
175,-0.108387,-0.294137,4,17.382322,4.023619
175,-0.153437,-0.159117,4,15.793175,1.953242
175,-0.153793,-0.188534,4,74.414843,2.749883
175,-0.075495,-0.067439,3,-51.254189,287.669273
175,-0.050489,-0.270172,2,75.500427,2.468971
175,-0.070767,-0.29334,2,-65.602375,3.511184
176,0.116605,0.282135,7,86.588889,9.967161
176,-0.128646,-0.219897,2,63.123801,9.504529
176,-0.118047,0.113613,2,-12.148214,9.059054
176,-0.081625,0.152857,1,38.393002,13.964228
176,-0.11699,0.153251,2,-81.420269,5.716993
